scale,quad_id,sample_rule,sample_size,sample_fraction,metric_mean,metric_median,metric_sd,metric_min,metric_max,n_boot,metric_method,metric_n_points_min,metric_n_points_max,metric_cv,metric_se,ci_low,ci_high,fixed_4000_mean,delta_from_fixed_4000,rule_type,rule_value,rule_label,rule_axis_label,sample_label,plot_sample_label,source_n_pixels,source_method,selection_note
10m,503_c,fixed_1250,1250,0.16885046602728623,158.2923160454029,158.19651058804845,4.2006806868088225,150.14417984456435,168.54300876652945,50,squared_euclidean_pc1_pc3,1250,1250,0.02653748957469258,0.5940659598483764,157.0984958032702,159.48613628753563,158.64895118486612,-0.3566351394632079,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (16.9%)","1,250
16.9%",7403,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,503_c,fixed_2000,2000,0.270160745643658,158.05748949922014,158.34252936872974,3.2820400279621618,150.61569856072228,164.06801281523434,50,squared_euclidean_pc1_pc3,2000,2000,0.020764849792064777,0.46415055197954613,157.12474404366216,158.99023495477812,158.64895118486612,-0.5914616856459816,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (27.0%)","2,000
27.0%",7403,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,503_c,fixed_3000,3000,0.40524111846548694,158.58143931572542,158.71876970094087,2.0816665247081882,153.16790757813538,163.43910631665534,50,squared_euclidean_pc1_pc3,3000,3000,0.013126798026872012,0.2943921031580387,157.98983623521264,159.1730423962382,158.64895118486612,-0.06751186914070217,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (40.5%)","3,000
40.5%",7403,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,503_c,fixed_4000,4000,0.540321491287316,158.64895118486612,158.62306886270017,1.6407003798730722,155.1961941638069,162.94446485352512,50,squared_euclidean_pc1_pc3,4000,4000,0.01034170328653003,0.23203007290071875,158.18266929609555,159.1152330736367,158.64895118486612,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (54.0%)","4,000
54.0%",7403,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,614_a,pct_1,71,0.009997183891861447,103.40715205198447,103.05130334242445,14.97553902264261,80.38749554810619,134.5790386103583,50,squared_euclidean_pc1_pc3,71,71,0.14482111464702327,2.1178610389668706,99.15115095239584,107.6631531515731,104.38938072215359,-0.9822286701691212,percent,0.01,1% of pixels,1%,1% of pixels = 71 pixels (1.0%),"1%
71 px",7102,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,614_a,pct_2,142,0.019994367783722895,104.65024348837784,106.10639355173731,10.697206326332685,80.4264605277365,128.79203184860208,50,squared_euclidean_pc1_pc3,142,142,0.10221864727453488,1.5128134266202955,101.61013108784506,107.69035588891062,104.38938072215359,0.26086276622424975,percent,0.02,2% of pixels,2%,2% of pixels = 142 pixels (2.0%),"2%
142 px",7102,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,614_a,pct_3,213,0.029991551675584344,102.67808502888357,102.84926341211505,9.333498823708572,87.64920347033957,133.56619885066237,50,squared_euclidean_pc1_pc3,213,213,0.09090059306309656,1.3199560620881992,100.0255340124125,105.33063604535464,104.38938072215359,-1.7112956932700172,percent,0.03,3% of pixels,3%,3% of pixels = 213 pixels (3.0%),"3%
213 px",7102,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,614_a,fixed_1250,1250,0.17600675865953253,105.00570683201968,104.64257268647457,4.318141368458833,96.42271510100575,112.95966512280826,50,squared_euclidean_pc1_pc3,1250,1250,0.041122920827214415,0.6106774087518798,103.77850463351766,106.23290903052171,104.38938072215359,0.6163261098660939,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (17.6%)","1,250
17.6%",7102,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,614_a,fixed_2000,2000,0.28161081385525205,104.51962278412086,104.80190659445961,2.229349338669577,100.05169928340419,109.16663940596324,50,squared_euclidean_pc1_pc3,2000,2000,0.021329481290553134,0.31527760700140056,103.88604871226947,105.15319685597224,104.38938072215359,0.13024206196726595,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (28.2%)","2,000
28.2%",7102,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,614_a,fixed_3000,3000,0.42241622078287805,104.43767318919352,104.44674211634987,1.4275046509082456,100.40329245656577,108.07442206525162,50,squared_euclidean_pc1_pc3,3000,3000,0.013668483865226077,0.20187964376651113,104.03198085619987,104.84336552218717,104.38938072215359,0.04829246703992851,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (42.2%)","3,000
42.2%",7102,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,614_a,fixed_4000,4000,0.5632216277105041,104.38938072215359,104.3910563937585,1.2319326323382562,100.66251627765202,107.37975013141191,50,squared_euclidean_pc1_pc3,4000,4000,0.01180132139702228,0.17422158365827498,104.03926934186048,104.7394921024467,104.38938072215359,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (56.3%)","4,000
56.3%",7102,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,700_c,pct_1,76,0.009969828151646333,129.5496746547423,130.21626813881807,16.075270067377176,90.89433557659225,161.54589512743453,50,squared_euclidean_pc1_pc3,76,76,0.12408576177608119,2.2733864948095057,124.98113345034906,134.11821585913552,131.84376497829217,-2.294090323549881,percent,0.01,1% of pixels,1%,1% of pixels = 76 pixels (1.0%),"1%
76 px",7623,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,700_c,pct_2,152,0.019939656303292665,131.1441503919771,131.80086327765216,9.243508223591848,110.69016415676535,151.53815903966247,50,squared_euclidean_pc1_pc3,152,152,0.07048357243509452,1.3072294693710826,128.51717442108338,133.7711263628708,131.84376497829217,-0.6996145863150787,percent,0.02,2% of pixels,2%,2% of pixels = 152 pixels (2.0%),"2%
152 px",7623,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,700_c,pct_3,229,0.03004066640430277,132.7654609449995,132.97265207405152,9.190688533094061,113.56606933706072,156.7318142743534,50,squared_euclidean_pc1_pc3,229,229,0.0692249962277574,1.2997596371048508,130.1534961640535,135.37742572594547,131.84376497829217,0.9216959667073183,percent,0.03,3% of pixels,3%,3% of pixels = 229 pixels (3.0%),"3%
229 px",7623,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,700_c,fixed_1250,1250,0.16397743670470943,130.63046785339088,129.70350473406296,4.103568686572081,121.56283200242025,139.05699464221965,50,squared_euclidean_pc1_pc3,1250,1250,0.031413564951612946,0.5803322490679785,129.46424653635634,131.79668917042542,131.84376497829217,-1.2132971249012883,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (16.4%)","1,250
16.4%",7623,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,700_c,fixed_2000,2000,0.26236389872753507,132.4042756215329,132.51317787628588,2.9364259767782377,127.03822619165027,138.70386870251926,50,squared_euclidean_pc1_pc3,2000,2000,0.022177727743262446,0.4152733441264447,131.56975259253653,133.23879865052925,131.84376497829217,0.5605106432407183,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (26.2%)","2,000
26.2%",7623,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,700_c,fixed_3000,3000,0.39354584809130266,131.44631139626244,131.8223887070585,2.263389404620403,124.77491154831478,135.94852877647963,50,squared_euclidean_pc1_pc3,3000,3000,0.017219116919889168,0.32009159929457387,130.80306324470698,132.0895595478179,131.84376497829217,-0.39745358202972625,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (39.4%)","3,000
39.4%",7623,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,700_c,fixed_4000,4000,0.5247277974550701,131.84376497829217,132.05120894980155,1.7886125323030735,127.41107797420551,135.62825290895574,50,squared_euclidean_pc1_pc3,4000,4000,0.013566151820661107,0.2529480101013492,131.33544692091138,132.35208303567296,131.84376497829217,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (52.5%)","4,000
52.5%",7623,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,722_a,pct_1,88,0.010021637626693999,181.20399657582323,176.82644899815148,20.050208948137957,129.09973279963978,225.95682250355568,50,squared_euclidean_pc1_pc3,88,88,0.11064992675119129,2.8355277422871086,175.50579024073008,186.90220291091637,182.6307055593911,-1.4267089835678632,percent,0.01,1% of pixels,1%,1% of pixels = 88 pixels (1.0%),"1%
88 px",8781,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,722_a,pct_2,176,0.020043275253387997,180.60572980967774,178.7044750145717,16.406363048760362,153.01525703766455,237.1441963788636,50,squared_euclidean_pc1_pc3,176,176,0.09084076715644283,2.3202101132773705,175.94309302109872,185.26836659825676,182.6307055593911,-2.0249757497133487,percent,0.02,2% of pixels,2%,2% of pixels = 176 pixels (2.0%),"2%
176 px",8781,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,722_a,pct_3,263,0.029951030634324107,180.93606974327557,181.96084662144338,12.484246555056647,154.4068251361651,210.0217943805117,50,squared_euclidean_pc1_pc3,263,263,0.06899810840795949,1.76553907941707,177.38808612909506,184.48405335745608,182.6307055593911,-1.6946358161155217,percent,0.03,3% of pixels,3%,3% of pixels = 263 pixels (3.0%),"3%
263 px",8781,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,722_a,fixed_1250,1250,0.14235280719735793,183.1871505924238,182.92826613752098,5.534058549192187,171.90330308631428,194.1323694983808,50,squared_euclidean_pc1_pc3,1250,1250,0.030209862052524676,0.7826340655234364,181.61438855461412,184.75991263023346,182.6307055593911,0.556445033032702,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (14.2%)","1,250
14.2%",8781,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,722_a,fixed_2000,2000,0.2277644915157727,182.31833955995717,181.88733181580284,4.392876965914039,172.72699778237867,191.57339200219383,50,squared_euclidean_pc1_pc3,2000,2000,0.024094542416943185,0.6212466183032006,181.06989773966478,183.56678138024955,182.6307055593911,-0.31236599943392207,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (22.8%)","2,000
22.8%",8781,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,722_a,fixed_3000,3000,0.341646737273659,183.08256748457273,183.40630061365493,3.311413281757342,174.130984058546,190.97049679895812,50,squared_euclidean_pc1_pc3,3000,3000,0.01808699390255369,0.4683045573683632,182.1414742426505,184.02366072649497,182.6307055593911,0.45186192518164603,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (34.2%)","3,000
34.2%",8781,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,722_a,fixed_4000,4000,0.4555289830315454,182.6307055593911,182.88368271666369,2.139021896037401,177.73793061137835,188.09266196611844,50,squared_euclidean_pc1_pc3,4000,4000,0.011712279649173209,0.30250337755891044,182.02280226270074,183.23860885608144,182.6307055593911,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (45.6%)","4,000
45.6%",8781,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,800_a,pct_1,40,0.01006036217303823,275.6256859555932,242.9349223724971,135.55259512717151,143.6910016317131,922.4120014377036,50,squared_euclidean_pc1_pc3,40,40,0.49179957469207264,19.170031844371508,237.10206466616526,314.1493072450212,304.7697124701361,-29.144026514542873,percent,0.01,1% of pixels,1%,1% of pixels = 40 pixels (1.0%),"1%
40 px",3976,bootstrap_mean,"Original 10 m replacement: closest bootstrap-mean quadrat at or below 4,000 retained pixels"
10m,800_a,pct_2,80,0.02012072434607646,300.6950089544536,262.10278587610526,111.53297061784983,156.11461710564708,667.3546018398799,50,squared_euclidean_pc1_pc3,80,80,0.37091726598875396,15.773143969952313,268.99768942076304,332.3923284881442,304.7697124701361,-4.074703515682472,percent,0.02,2% of pixels,2%,2% of pixels = 80 pixels (2.0%),"2%
80 px",3976,bootstrap_mean,"Original 10 m replacement: closest bootstrap-mean quadrat at or below 4,000 retained pixels"
10m,800_a,pct_3,119,0.02992957746478873,326.75083819826114,314.069468610767,79.88641258962566,189.0929633943087,507.5317056756942,50,squared_euclidean_pc1_pc3,119,119,0.2444872460928573,11.297644813358138,304.047370943455,349.45430545306726,304.7697124701361,21.98112572812505,percent,0.03,3% of pixels,3%,3% of pixels = 119 pixels (3.0%),"3%
119 px",3976,bootstrap_mean,"Original 10 m replacement: closest bootstrap-mean quadrat at or below 4,000 retained pixels"
10m,800_a,fixed_1250,1250,0.31438631790744465,300.5051221131082,299.95197077735133,22.13693398915798,256.428886222142,352.4807727547874,50,squared_euclidean_pc1_pc3,1250,1250,0.07366574597296142,3.130635227682516,294.21387508307294,306.79636914314347,304.7697124701361,-4.264590357027885,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (31.4%)","1,250
31.4%",3976,bootstrap_mean,"Original 10 m replacement: closest bootstrap-mean quadrat at or below 4,000 retained pixels"
10m,800_a,fixed_2000,2000,0.5030181086519114,307.3766807617645,307.4618184938025,13.160609154274525,267.70308239919916,337.84871275551075,50,squared_euclidean_pc1_pc3,2000,2000,0.04281589976721362,1.861191195506654,303.63647702371134,311.1168844998176,304.7697124701361,2.606968291628391,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (50.3%)","2,000
50.3%",3976,bootstrap_mean,"Original 10 m replacement: closest bootstrap-mean quadrat at or below 4,000 retained pixels"
10m,800_a,fixed_3000,3000,0.7545271629778671,305.45576205249864,305.7237414452763,10.3666900790241,281.3686022411469,329.32141833232737,50,squared_euclidean_pc1_pc3,3000,3000,0.03393843353736564,1.4660713706674493,302.5095813301412,308.4019427748561,304.7697124701361,0.686049582362557,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (75.5%)","3,000
75.5%",3976,bootstrap_mean,"Original 10 m replacement: closest bootstrap-mean quadrat at or below 4,000 retained pixels"
10m,800_a,fixed_4000,3976,1,304.7697124701361,304.7697124701361,0,304.7697124701361,304.7697124701361,50,squared_euclidean_pc1_pc3,3976,3976,0,0,304.7697124701361,304.7697124701361,304.7697124701361,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (100.0%)","3,976
100.0%",3976,bootstrap_mean,"Original 10 m replacement: closest bootstrap-mean quadrat at or below 4,000 retained pixels"
10m,914_a,pct_1,72,0.009972299168975069,124.17758427002126,122.5665266296439,18.525550671289523,82.3749747860752,168.98790241679689,50,squared_euclidean_pc1_pc3,72,72,0.1491859483351371,2.6199085009767638,118.91268102291397,129.44248751712854,126.02488988094433,-1.8473056109230725,percent,0.01,1% of pixels,1%,1% of pixels = 72 pixels (1.0%),"1%
72 px",7220,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,914_a,pct_2,144,0.019944598337950138,126.73149600730675,124.11021276649288,13.785664100871434,96.05962951457343,172.06411573511255,50,squared_euclidean_pc1_pc3,144,144,0.10877851627409667,1.9495873137772282,122.81365361891872,130.64933839569477,126.02488988094433,0.7066061263624164,percent,0.02,2% of pixels,2%,2% of pixels = 144 pixels (2.0%),"2%
144 px",7220,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,914_a,pct_3,217,0.030055401662049862,124.03574338906344,121.44123214282536,11.898634158883182,105.39900334760034,152.93317363911243,50,squared_euclidean_pc1_pc3,217,217,0.09592907523084443,1.6827209801208378,120.65418897641476,127.41729780171212,126.02488988094433,-1.9891464918808879,percent,0.03,3% of pixels,3%,3% of pixels = 217 pixels (3.0%),"3%
217 px",7220,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,914_a,fixed_1250,1250,0.1731301939058172,126.69258983602228,126.86603523260862,4.8550408942967955,115.08754758003086,136.59773282993712,50,squared_euclidean_pc1_pc3,1250,1250,0.038321427485069615,0.6866064678590528,125.31280248055995,128.0723771914846,126.02488988094433,0.6676999550779499,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (17.3%)","1,250
17.3%",7220,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,914_a,fixed_2000,2000,0.2770083102493075,125.62103137157898,125.37321011667635,3.432668862483303,115.4703519291385,135.50256518695528,50,squared_euclidean_pc1_pc3,2000,2000,0.02732559050824609,0.4854526860459712,124.64547767490312,126.59658506825484,126.02488988094433,-0.4038585093653495,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (27.7%)","2,000
27.7%",7220,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,914_a,fixed_3000,3000,0.4155124653739612,125.94195830707325,126.18616956926849,2.2015290804105274,120.47955926921715,129.66068325251712,50,squared_euclidean_pc1_pc3,3000,3000,0.01748050538520873,0.3113432283475336,125.31629066513817,126.56762594900833,126.02488988094433,-0.08293157387107897,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (41.6%)","3,000
41.6%",7220,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,914_a,fixed_4000,4000,0.554016620498615,126.02488988094433,126.18955785657715,1.661596987987287,121.74321203868219,129.0041170484576,50,squared_euclidean_pc1_pc3,4000,4000,0.013184673198738733,0.23498529956099057,125.55266924185716,126.4971105200315,126.02488988094433,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (55.4%)","4,000
55.4%",7220,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
20m,100,pct_1,308,0.009997403271877434,197.33258854754445,196.18166204547242,11.562535430286895,173.73478693863825,224.14227436941158,50,squared_euclidean_pc1_pc3,308,308,0.0585941506944813,1.6351894420931157,194.04655233669894,200.61862475838996,195.89578636433953,1.436802183204918,percent,0.01,1% of pixels,1%,1% of pixels = 308 pixels (1.0%),"1%
308 px",30808,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
20m,100,pct_2,616,0.019994806543754868,196.27671654919766,196.58983641193092,8.323439060993818,175.6902259471181,214.90663781546522,50,squared_euclidean_pc1_pc3,616,616,0.04240665529427435,1.1771120405643436,193.9112213411529,198.64221175724242,195.89578636433953,0.3809301848581299,percent,0.02,2% of pixels,2%,2% of pixels = 616 pixels (2.0%),"2%
616 px",30808,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
20m,100,pct_3,924,0.029992209815632304,195.3784227876494,195.61321528276284,6.288943766253899,184.0796152416955,210.61059115784374,50,squared_euclidean_pc1_pc3,924,924,0.03218852766095441,0.8893909567237995,193.59112474489058,197.16572083040825,195.89578636433953,-0.5173635766901157,percent,0.03,3% of pixels,3%,3% of pixels = 924 pixels (3.0%),"3%
924 px",30808,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
20m,100,fixed_1250,1250,0.04057387691508699,195.21361795615687,196.27645086007243,5.4067721928240005,181.69245069364885,206.29974346748864,50,squared_euclidean_pc1_pc3,1250,1250,0.027696695801408232,0.7646330563753421,193.67703030057453,196.7502056117392,195.89578636433953,-0.6821684081826618,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (4.1%)","1,250
4.1%",30808,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
20m,100,fixed_2000,2000,0.06491820306413919,195.35543321394906,195.77775314887305,4.4901730715221495,185.9124849449985,202.92242424115958,50,squared_euclidean_pc1_pc3,2000,2000,0.022984633688711432,0.6350063655149081,194.07934014639085,196.63152628150726,195.89578636433953,-0.540353150390473,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (6.5%)","2,000
6.5%",30808,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
20m,100,fixed_3000,3000,0.09737730459620877,195.66767447175434,195.57948390357376,3.3522581727042646,186.0261206348699,204.31115884829987,50,squared_euclidean_pc1_pc3,3000,3000,0.017132406677568914,0.474080897241442,194.7149732402619,196.62037570324676,195.89578636433953,-0.22811189258518993,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (9.7%)","3,000
9.7%",30808,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
20m,100,fixed_4000,4000,0.12983640612827838,195.89578636433953,196.16855206292178,2.7781119495942326,188.9506618658825,202.85800557406145,50,squared_euclidean_pc1_pc3,4000,4000,0.014181580937260805,0.39288435969069235,195.10625568404973,196.68531704462933,195.89578636433953,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (13.0%)","4,000
13.0%",30808,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
20m,1201,pct_1,248,0.009998790468894892,168.34161036304246,169.47532254656338,10.804137548591367,142.63666004289632,191.2126211807348,50,squared_euclidean_pc1_pc3,248,248,0.06417983958506372,1.5279357850962314,165.27110844538944,171.41211228069548,167.42008187356421,0.9215284894782485,percent,0.01,1% of pixels,1%,1% of pixels = 248 pixels (1.0%),"1%
248 px",24803,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
20m,1201,pct_2,496,0.019997580937789784,166.36255732132864,167.05054638761376,7.6928360154725555,145.1144868640978,180.55505527061894,50,squared_euclidean_pc1_pc3,496,496,0.046241390727204755,1.087931302619349,164.17627751588702,168.54883712677025,167.42008187356421,-1.0575245522355772,percent,0.02,2% of pixels,2%,2% of pixels = 496 pixels (2.0%),"2%
496 px",24803,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
20m,1201,pct_3,744,0.029996371406684676,167.52360188472394,166.34610754787593,7.414972075710939,152.78276247565617,182.93397159125408,50,squared_euclidean_pc1_pc3,744,744,0.0442622531529218,1.048635407408819,165.41629013721825,169.63091363222964,167.42008187356421,0.10352001115973053,percent,0.03,3% of pixels,3%,3% of pixels = 744 pixels (3.0%),"3%
744 px",24803,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
20m,1201,fixed_1250,1250,0.05039712937951054,168.12447059709902,167.9861865724855,4.675361865852372,159.04979375183234,175.74252011899097,50,squared_euclidean_pc1_pc3,1250,1250,0.027808931378327535,0.6611960159690403,166.79574745651914,169.4531937376789,167.42008187356421,0.7043887235348052,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (5.0%)","1,250
5.0%",24803,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
20m,1201,fixed_2000,2000,0.08063540700721687,168.10865677338742,167.23713844952044,4.260756323131623,159.81641180322026,177.8788241160673,50,squared_euclidean_pc1_pc3,2000,2000,0.025345252320201305,0.6025619378139662,166.89776322431987,169.31955032245497,167.42008187356421,0.6885748998232089,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (8.1%)","2,000
8.1%",24803,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
20m,1201,fixed_3000,3000,0.1209531105108253,168.1448172551922,168.49210378830304,3.2909514519355065,161.05583500888605,173.66924786877456,50,squared_euclidean_pc1_pc3,3000,3000,0.01957212541936902,0.4654108176438622,167.20953920096304,169.08009530942138,167.42008187356421,0.724735381627994,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (12.1%)","3,000
12.1%",24803,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
20m,1201,fixed_4000,4000,0.16127081401443374,167.42008187356421,167.97570260710916,2.636849524717102,161.35615616525956,173.24234819302748,50,squared_euclidean_pc1_pc3,4000,4000,0.01574989986391509,0.37290683597919755,166.6706975302242,168.16946621690423,167.42008187356421,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (16.1%)","4,000
16.1%",24803,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
20m,1402,pct_1,271,0.010014411884261483,129.1941458816882,127.1932052396753,10.386333192533794,100.31468315198065,158.52630291029695,50,squared_euclidean_pc1_pc3,271,271,0.08039321845159501,1.4688493264207136,126.24238264823917,132.14590911513724,127.8137237293452,1.3804221523430016,percent,0.01,1% of pixels,1%,1% of pixels = 271 pixels (1.0%),"1%
271 px",27061,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
20m,1402,pct_2,541,0.01999187021913455,127.27523529771615,127.63736916270867,5.952002350993862,108.47414267639215,139.08176785061656,50,squared_euclidean_pc1_pc3,541,541,0.04676481121461863,0.8417402448052066,125.5836949456605,128.9667756497718,127.8137237293452,-0.5384884316290481,percent,0.02,2% of pixels,2%,2% of pixels = 541 pixels (2.0%),"2%
541 px",27061,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
20m,1402,pct_3,812,0.03000628210339603,128.1375113568866,128.82849673516293,4.718137737723804,117.72527622823027,138.33986656790248,50,squared_euclidean_pc1_pc3,812,812,0.036820894114159286,0.6672454377833317,126.79663144802974,129.47839126574343,127.8137237293452,0.32378762754139245,percent,0.03,3% of pixels,3%,3% of pixels = 812 pixels (3.0%),"3%
812 px",27061,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
20m,1402,fixed_1250,1250,0.046191936735523444,128.12502867086485,128.10397038325044,3.9606936930053105,117.68857321758293,136.41085377308278,50,squared_euclidean_pc1_pc3,1250,1250,0.030912724345059657,0.560126673705369,126.99941197773097,129.25064536399873,127.8137237293452,0.3113049415196514,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (4.6%)","1,250
4.6%",27061,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
20m,1402,fixed_2000,2000,0.07390709877683752,127.8948432898958,127.95896206795805,3.3479281910411163,118.9012376701391,135.35455437108462,50,squared_euclidean_pc1_pc3,2000,2000,0.026177194521068044,0.4734685453621569,126.94337262557642,128.8463139542152,127.8137237293452,0.08111956055060432,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (7.4%)","2,000
7.4%",27061,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
20m,1402,fixed_3000,3000,0.11086064816525627,128.70045354230487,128.58550436864564,2.4803206375209657,124.0873960860494,134.62706052178703,50,squared_euclidean_pc1_pc3,3000,3000,0.019272042710445185,0.35077030846160306,127.99555421650025,129.4053528681095,127.8137237293452,0.8867298129596719,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (11.1%)","3,000
11.1%",27061,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
20m,1402,fixed_4000,4000,0.14781419755367503,127.8137237293452,127.41298458523553,2.0763423015754863,122.79522191011223,131.4458410797254,50,squared_euclidean_pc1_pc3,4000,4000,0.016245065404496713,0.29363914430170196,127.22363377630468,128.40381368238573,127.8137237293452,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (14.8%)","4,000
14.8%",27061,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
20m,1512,pct_1,310,0.010005163955589981,252.87293113011168,251.35319329726718,17.278499134995457,217.21165668447355,290.4370231293518,50,squared_euclidean_pc1_pc3,310,310,0.06832878101177656,2.4435487814162364,247.96243600826028,257.7834262519631,252.16289198698635,0.7100391431253286,percent,0.01,1% of pixels,1%,1% of pixels = 310 pixels (1.0%),"1%
310 px",30984,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
20m,1512,pct_2,620,0.020010327911179963,249.4973089672475,249.3686147218561,9.100013983664802,231.61683129749593,270.98498977094863,50,squared_euclidean_pc1_pc3,620,620,0.036473395329724365,1.2869363193483578,246.9111136081228,252.0835043263722,252.16289198698635,-2.665583019738847,percent,0.02,2% of pixels,2%,2% of pixels = 620 pixels (2.0%),"2%
620 px",30984,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
